year,section,section_name,totalrecords,spawn_index_tonnes,total_length,mean_width,spawn_date_xbar,spawn_date_sd,spawn_date_min,spawn_date_max,dive_survey_pct,latitude,longitude
2009,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,24,Laskeek Bay,5,1040.9928169559878,12467,14,103.6,16.195678435928517,86,117,60,52.8135,-131.7272222
2009,25,Skincuttle Inlet,10,5329.85412959642,14017,46.77777777777778,89.6,18.697593428032388,69,114,40,52.324256,-131.3037732
2010,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,2,Port Louis,17,1960.9987655056973,17520,28.88235294117647,88.11764705882354,6.8180124756153875,79,93,11.76470588235294,53.626699,-132.90477147058823
2010,3,Rennell Sound,10,571.5695168499999,4370,21.7,91,0,91,91,0,53.305250099999995,-132.60361079999998
2010,4,Cartwright Sound,2,25.438707052079003,700,8,107,4.242640687119285,104,110,100,53.164167,-132.461944
2010,5,Englefield Bay,5,166.80049739999998,1900,21,92.4,5.366563145999496,90,102,0,53.0095,-132.2572218
2010,6,Louscoone Inlet,2,151.3174383,920,10,95,0,95,95,0,52.2525,-131.366667
2010,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,21,Juan Perez Sound,10,1709.116110445405,10760,59.2,96.8,6.613118276073196,90,104,60,52.432788200000005,-131.3511221
2010,22,Skidegate Inlet,9,773.6264007397862,4260,25.11111111111111,126.33333333333331,9.500000000000002,120,139,33.33333333333333,53.243055222222225,-132.00641944444445
2010,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,24,Laskeek Bay,6,2208.854388133649,12940,25,94.5,7.12039324756716,88,101,50,52.79106466666667,-131.68888883333332
2010,25,Skincuttle Inlet,4,2776.133373798627,9050,80.25,83,6.928203230275509,77,89,75,52.3174945,-131.279875
2011,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,2,Port Louis,3,2450.583689312654,12830,41.666666666666664,76,0,76,76,100,53.696111,-132.95555566666667
2011,3,Rennell Sound,2,190.764144,1300,12.5,101.5,2.1213203435596424,100,103,0,53.4509725,-132.70125000000002
2011,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,6,Louscoone Inlet,4,192.89875905,2900,4.75,71,0,71,71,0,52.1958,-131.2423585
2011,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,21,Juan Perez Sound,6,722.5198094810518,5840,27.5,101.83333333333331,5.307227776030219,91,104,83.33333333333334,52.397499833333335,-131.42240733333333
2011,22,Skidegate Inlet,4,23.73431111999999,2320,16.5,126.75,11.615363389350618,111,139,0,53.23563475,-132.0011475
2011,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,24,Laskeek Bay,8,1706.2705393659553,6800,25.75,103,18.51640199545103,73,113,25,52.828819625,-131.747777625
2011,25,Skincuttle Inlet,6,4932.428192593391,18020,95.66666666666669,92.83333333333331,6.242328625334192,85,104,100,52.31190133333333,-131.25111466666667
2012,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,2,Port Louis,32,2332.486692485,17127,15.28,85.0625,5.880188169032162,82,96,0,53.680277625,-132.94369790625
2012,3,Rennell Sound,5,83.37053471491795,2577,6.6,105.4,12.521980673998822,83,111,0,53.4705556,-132.7297222
2012,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,6,Louscoone Inlet,9,197.93101727499996,2850,16.11111111111111,66,0,66,66,0,52.170833,-131.229444
2012,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,21,Juan Perez Sound,21,4747.868608088855,25480,27.047619047619047,96.5,5.776126415136391,88,101,57.14285714285714,52.423133904761904,-131.38974328571427
2012,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,24,Laskeek Bay,9,1538.0721371091645,11230,18.11111111111111,107,18.33030277982336,79,119,33.33333333333333,52.76061711111111,-131.64675922222222
2012,25,Skincuttle Inlet,9,3236.319493598614,15050,51.77777777777778,88.88888888888889,3.620926830400072,85,95,88.88888888888889,52.31539288888889,-131.26332277777777
2013,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,2,Port Louis,16,2040.937687185625,14515,11.533333333333331,80,1.7888543819998317,77,81,0,53.71409725,-132.966458
2013,3,Rennell Sound,2,34.648116897842485,450,10.5,94,0,94,94,0,53.306667,-132.676944
2013,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,6,Louscoone Inlet,2,1271.9080295552428,4150,39,77,0,77,77,100,52.1763,-131.2316495
2013,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,21,Juan Perez Sound,20,8750.897418445209,48900,36,92.75,10.808744023632952,78,105,60,52.46678245,-131.43438550000002
2013,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,23,Cumshewa Inlet,3,116.6437928,2350,25,91,0,91,91,0,52.950833,-131.903056
2013,24,Laskeek Bay,10,798.5947089375,7900,17,101.4,8.262364471909155,95,111,0,52.8149724,-131.7175832
2013,25,Skincuttle Inlet,2,5087.404886937257,7000,81,79,0,79,79,100,52.3129165,-131.19930549999998
2014,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,2,Port Louis,3,1368.013923733489,12050,27.333333333333332,85,0,85,85,100,53.696111,-132.95555566666667
2014,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,21,Juan Perez Sound,9,4162.403152203976,21725,57,92.66666666666669,7.416198487095662,81,99,100,52.462161,-131.40198477777778
2014,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,24,Laskeek Bay,6,714.2381892235971,12475,32,102.5,2.7386127875258306,100,105,100,52.895920333333336,-131.90093616666667
2014,25,Skincuttle Inlet,6,5689.271581194466,18700,81.33333333333333,93.5,0.8366600265340756,92,94,100,52.3662515,-131.2540981666667
2015,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,2,Port Louis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,6,Louscoone Inlet,1,0,0,NA,64,NA,64,64,0,52.1958,-131.258434
2015,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,21,Juan Perez Sound,12,6688.003882700214,25825,72.41862535612536,86.33333333333333,0.49236596391733095,86,87,100,52.4349805,-131.32644333333334
2015,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,24,Laskeek Bay,6,792.241268288476,9575,20.400793650793652,86,0,86,86,100,52.8828645,-131.83311216666667
2015,25,Skincuttle Inlet,9,5621.85773069879,21750,55.327160493827165,86.11111111111111,0.33333333333333337,86,87,100,52.34287666666667,-131.24473183333333
2016,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,2,Port Louis,24,3001.194882362499,15800,26.791666666666664,84.95833333333333,1.9444271910897757,84,89,0,53.68189816666667,-132.93949049999998
2016,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,21,Juan Perez Sound,7,1124.026747065427,7445,49.1047619047619,93.14285714285714,5.398412465054624,88,100,57.14285714285714,52.46390371428571,-131.387846
2016,22,Skidegate Inlet,4,0,590,3.5,130,0,130,130,0,53.247992333333336,-131.95687033333334
2016,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,24,Laskeek Bay,2,363.36974482642006,3275,30.82142857142857,105,0,105,105,100,52.873333,-131.7993055
2016,25,Skincuttle Inlet,9,5400.875796714419,19625,62.93434343434343,90.11111111111111,4.371625682868,87,101,77.77777777777779,52.35762075,-131.267384125
2017,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,Port Louis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,6,Louscoone Inlet,1,0,2200,NA,64,NA,64,64,0,52.1958,-131.237
2017,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,21,Juan Perez Sound,13,2371.8218147166745,16100,73.46969696969697,90,2.449489742783178,88,96,69.23076923076923,52.44288861538462,-131.36075015384614
2017,22,Skidegate Inlet,1,0,0,NA,121,NA,121,121,0,53.233095,-131.975979
2017,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,24,Laskeek Bay,2,53.5185167831783,2800,16.666666666666664,105.5,3.5355339059327378,103,108,100,52.783333,-131.6895835
2017,25,Skincuttle Inlet,6,590.2628200439835,10250,53.61607142857143,90.16666666666669,2.0412414523193148,88,93,50,52.3823535,-131.28748066666668
2018,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,2,Port Louis,7,166.09592700000002,16500,15.833333333333334,87.14285714285714,5.669467095138408,85,100,0,53.611507571428575,-132.89250014285713
2018,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,5,Englefield Bay,6,450.4956154245537,4300,19.5,94,0,94,94,0,53.0075,-132.278333
2018,6,Louscoone Inlet,1,0,1000,NA,59,NA,59,59,0,52.170833,-131.229444
2018,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,21,Juan Perez Sound,7,1681.231190084721,12175,40.476190476190474,92,0,92,92,100,52.462332857142854,-131.36445442857143
2018,22,Skidegate Inlet,2,0,200,6,96.5,3.5355339059327378,94,99,0,53.246523,-131.92546099999998
2018,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,24,Laskeek Bay,2,1072.631744431622,4200,38,101,0,101,101,100,52.873333,-131.7993055
2018,25,Skincuttle Inlet,6,1834.4414527220156,18200,50.19456469456469,92,0,92,92,100,52.3839845,-131.28404166666667
2019,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,2,Port Louis,16,2884.48570653,11740,18.625,87.3125,4.377499286122158,80,91,0,53.726735999999995,-132.98173581249998
2019,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,6,Louscoone Inlet,4,184.24784218343103,1150,55,91,0,91,91,0,52.170833,-131.229444
2019,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,21,Juan Perez Sound,15,8568.08946655923,30175,55.958178726035875,90.66666666666669,2.2886885410853175,89,95,80,52.451514466666666,-131.38793046666666
2019,22,Skidegate Inlet,1,0,0,NA,131,NA,131,131,0,53.233095,-131.975979
2019,23,Cumshewa Inlet,12,294.2044079752412,5350,8.434343434343434,91.33333333333331,8.082903768654763,89,117,8.333333333333332,53.0106715,-131.92604125
2019,24,Laskeek Bay,8,463.5029656715656,9450,11.3625,99.125,1.5526475085202969,98,101,37.5,52.7780905,-131.737048375
2019,25,Skincuttle Inlet,21,2113.778031900325,31840,56.16616541353383,91.8095238095238,2.1123221255066102,89,94,52.38095238095239,52.32817176190476,-131.29503685714286
2020,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,2,Port Louis,39,6833.629644612501,20102,11.35897435897436,92.71794871794872,2.3502375909986304,86,94,0,53.7012392051282,-132.9597007948718
2020,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,21,Juan Perez Sound,42,8202.052171662157,14700,66.0952380952381,91.78571428571428,3.732100136460895,88,100,0,52.45018930952381,-131.32035609523808
2020,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,23,Cumshewa Inlet,1,3.8265909392086703,350,20,105,NA,105,105,0,53.046111,-131.748889
2020,24,Laskeek Bay,17,1576.8819644818434,5950,42.52941176470589,98.94117647058825,1.0289915108550531,98,100,0,52.79423211764706,-131.6964868235294
2020,25,Skincuttle Inlet,77,10640.59820788329,26950,87.97402597402599,90.45454545454544,5.759535467711587,83,98,0,52.32614325974026,-131.29270489610388
2021,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,2,Port Louis,14,1376.74817425,5605,25,95,0,95,95,0,53.759722,-133.013333
2021,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,21,Juan Perez Sound,35,4791.981442763627,12250,87.85714285714285,95.31428571428572,3.2063487441180745,88,100,0,52.41688737142857,-131.31064922857144
2021,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,24,Laskeek Bay,23,447.0689418358952,8050,22.695652173913043,107.7391304347826,4.234247720072682,105,114,0,52.76189634782609,-131.66080895652175
2021,25,Skincuttle Inlet,80,12994.694870855586,28000,91.05,96.6375,1.7301770597912365,94,100,0,52.328025725,-131.27956492500002
2022,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,Port Louis,35,3298.8572879341073,11565,12.342857142857143,85.94285714285714,0.3380617018914068,84,86,0,53.69134114285714,-132.95175397142856
2022,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,21,Juan Perez Sound,12,1462.935343890695,9800,63.65651709401709,89.75,4.807664335582962,84,100,50,52.44719175,-131.32305783333334
2022,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,23,Cumshewa Inlet,1,9.619375106230514,700,22.5,92,NA,92,92,100,53.0275,-131.779444
2022,24,Laskeek Bay,6,784.3416024935043,5950,42.842592592592595,98.16666666666669,4.490731195102494,89,100,66.66666666666666,52.8640685,-131.80672316666664
2022,25,Skincuttle Inlet,16,3023.7249490797603,16800,59.46732954545454,88.0625,0.9979144919948468,87,89,75,52.3404724375,-131.3032103125
2023,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,2,Port Louis,27,1191.6054818330415,9460,6.518518518518518,93,0,93,93,0,53.69872411111111,-132.95940337037035
2023,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,6,Louscoone Inlet,1,0,0,NA,66,NA,66,66,0,52.214612,-131.357689
2023,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,21,Juan Perez Sound,9,327.5651471078482,6950,34.267857142857146,98.33333333333331,4.847679857416329,93,103,66.66666666666666,52.439684,-131.35752433333332
2023,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,23,Cumshewa Inlet,3,0,0,NA,86.33333333333333,0.5773502691896257,86,87,0,53.06561033333333,-131.77052066666667
2023,24,Laskeek Bay,2,60.0435415867605,4025,15.033333333333331,117,0,117,117,100,52.88375,-131.8319445
2023,25,Skincuttle Inlet,7,1196.3657195448163,14800,83.83311688311689,99.14285714285714,2.3401261667248785,94,101,100,52.330121142857145,-131.299589
2024,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,Port Louis,19,616.4591635595991,4517,3.631578947368421,80.73684210526316,0.45241392835886407,80,81,0,53.713581789473686,-132.9695174210526
2024,3,Rennell Sound,2,0,0,NA,82,0,82,82,0,53.325417,-132.574861
2024,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,Englefield Bay,3,253.2623616,1300,4,82,0,82,82,0,53.036389,-132.429444
2024,6,Louscoone Inlet,4,80.63666291856671,1400,20,82,0,82,82,0,52.1568,-131.226299
2024,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,21,Juan Perez Sound,27,8568.27468721989,31500,42.61644836644837,93.4074074074074,1.1183524715903528,92,96,44.44444444444444,52.46736948148149,-131.35687996296295
2024,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,24,Laskeek Bay,2,1019.1440449107758,3850,74.83333333333333,99,1.4142135623730951,98,100,50,52.7984725,-131.7369445
2024,25,Skincuttle Inlet,3,2064.0985104849947,6650,90.11481481481482,83,0,83,83,100,52.30768533333333,-131.31744966666668
2025,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,Port Louis,24,1612.0185269449998,7390,2.708333333333333,72,0,72,72,0,53.69370358333333,-132.953460625
2025,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,21,Juan Perez Sound,15,6148.401462852574,37875,58.52,92.13333333333334,1.4573295865416047,88,93,100,52.43441046666667,-131.4135382
2025,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,23,Cumshewa Inlet,1,0,0,NA,84,NA,84,84,0,53.046111,-131.748889
2025,24,Laskeek Bay,16,823.014599225,5600,25.76923076923077,99.5,1.095445115010332,98,101,0,52.8134678125,-131.7878030625
2025,25,Skincuttle Inlet,4,1975.6887896767105,9450,88.34722222222223,89.25,1.5,88,91,100,52.32293125,-131.33824975000002
